Project,site_no,collect_date,Hour,sample_ID,Subsample,LowestTaxonomicLevelOfID,TaxaID,Nauplius,ObjectiveMagnification,MarksInOcularMicrometer_No.,MarksInOcularMicrometer_Width_No.,MarksInOcularMicrometer_Height_No.,Initials
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Asplanchna,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Polyarthra,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Polyarthra,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Conochilus,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Conochilus,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Conochilus,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Conochilus,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Conochilus,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Conochilus,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Conochilus,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Conochilus,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Conochilus,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Conochilus,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Conochilus,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Conochilus,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,A,Genus,Lecane,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Genus,Bosmina,,40x,14,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Genus,Bosmina,,40x,16,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Genus,Bosmina,,40x,13,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Genus,Bosmina,,40x,15,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Family,Cyclopidae,,40x,38,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Family,Cyclopidae,,40x,74,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Family,Cyclopidae,,40x,24,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Family,Cyclopidae,,40x,25,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Family,Cyclopidae,,40x,70,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Family,Cyclopidae,,40x,68,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Family,Cyclopidae,,40x,25,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,C,Genus,Bosmina,,40x,10,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,C,Genus,Bosmina,,40x,10,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,C,Genus,Bosmina,,40x,11,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,6-Apr-16,12:00,B6Apr16_9m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Bosmina,,40x,7,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Family,Cyclopidae,,40x,27,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Family,Cyclopidae,,40x,27,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Family,Cyclopidae,,40x,24,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Family,Cyclopidae,,40x,27,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Polyarthra,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Polyarthra,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Ascomorpha,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Ascomorpha,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Ascomorpha,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Ascomorpha,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,A,Genus,Ascomorpha,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Species,D. catawba,,40x,24,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Species,D. catawba,,40x,23,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Species,D. catawba,,40x,32,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Species,D. catawba,,40x,25,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Species,D. catawba,,40x,22,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Species,D. catawba,,40x,23,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Species,D. catawba,,40x,25,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Genus,Chydorus,,40x,18,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Genus,Chydorus,,40x,12,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Genus,Chydorus,,40x,13,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Genus,Chydorus,,40x,9,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Genus,Chydorus,,40x,10,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Family,Cyclopidae,,40x,27,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Family,Cyclopidae,,40x,87,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Family,Cyclopidae,,40x,28,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Family,Cyclopidae,,40x,20,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Family,Cyclopidae,,40x,27,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Family,Cyclopidae,,40x,23,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Species,D. catawba,,40x,27,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Species,D. catawba,,40x,28,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Species,D. catawba,,40x,49,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Species,D. catawba,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Species,D. catawba,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Species,D. catawba,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Species,D. catawba,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Species,D. catawba,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Species,D. catawba,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Species,D. catawba,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Genus,Bosmina,,40x,11,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Genus,Bosmina,,40x,12,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Genus,Chydorus,,40x,15,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Genus,Chydorus,,40x,27,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Genus,Chydorus,,40x,8,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,20-Apr-16,12:00,B20Apr16_8m,C,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,D. catawba,,40x,36,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Family,Cyclopidae,,40x,14,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Family,Cyclopidae,,40x,30,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Family,Cyclopidae,,40x,46,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Family,Cyclopidae,,40x,34,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Subclass,Copepoda,nauplius,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Keratella,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,A,Genus,Kellicottia,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Species,D. catawba,,40x,25,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Species,D. catawba,,40x,42,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Species,D. catawba,,40x,22,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Species,D. catawba,,40x,26,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Species,D. catawba,,40x,33,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,40x,25,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,40x,16,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,40x,22,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,40x,28,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,40x,22,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,40x,32,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,NA,,,,JPD
FCR2016,BVR_50,4-May-16,12:00,B4May16_9m,B,Family,Cyclopidae,,NA,,,,JPD
